1556829180960,-0.0534210205078125,-0.1800994873046875,0.0035552978515625,0.18788898558010456
1556829180961,-0.0502166748046875,-0.180633544921875,0.0046234130859375,0.18754084335964255
1556829180961,-0.049163818359375,-0.18170166015625,0.00567626953125,0.18832098761158403
1556829180961,-0.049163818359375,-0.183837890625,0.00567626953125,0.1903829590612418
1556829180961,-0.0496978759765625,-0.184906005859375,0.0062103271484375,0.19156899029524488
1556829180961,-0.0512847900390625,-0.1843719482421875,0.0062103271484375,0.19147248666913272
1556829180962,-0.0512847900390625,-0.1833038330078125,0.00567626953125,0.19042753193931317
1556829180962,-0.0512847900390625,-0.18170166015625,0.00567626953125,0.18888579361264704
1556829180962,-0.050750732421875,-0.179046630859375,0.0051422119140625,0.1861713597920453
1556829180962,-0.050750732421875,-0.1763763427734375,0.0035552978515625,0.18356713015761617
1556829180962,-0.049163818359375,-0.173187255859375,0.001953125,0.1800408879256039
1556829180963,-0.0475616455078125,-0.168914794921875,-0.0007171630859375,0.17548456453432518
1556829181004,-0.0454254150390625,-0.1635894775390625,-0.002838134765625,0.16980294609317698
1556829181004,-0.0417022705078125,-0.157196044921875,-0.004974365234375,0.1627096193040592
1556829181004,-0.0379791259765625,-0.1502838134765625,-0.0065765380859375,0.1551479598840978
1556829181004,-0.03424072265625,-0.1433563232421875,-0.0081634521484375,0.14761471624645223
1556829181004,-0.030517578125,-0.1374969482421875,-0.0092315673828125,0.14114515644142264
1556829181004,-0.027313232421875,-0.13482666015625,-0.009765625,0.13791159627044028
1556829181004,-0.0262603759765625,-0.13323974609375,-0.0102996826171875,0.1361929541039924
1556829181005,-0.025726318359375,-0.132171630859375,-0.009765625,0.13500574392223255
1556829181005,-0.02679443359375,-0.132171630859375,-0.009765625,0.13521334663145274
1556829181005,-0.02838134765625,-0.13323974609375,-0.009765625,0.13657854247850398
1556829181005,-0.030517578125,-0.1337738037109375,-0.009765625,0.13755769904134243
1556829181037,-0.03265380859375,-0.1337738037109375,-0.0102996826171875,0.13808615150327164
1556829181037,-0.03424072265625,-0.1337738037109375,-0.009765625,0.1384313009364403
1556829181037,-0.0358428955078125,-0.1337738037109375,-0.0102996826171875,0.13887486158297763
1556829181037,-0.036376953125,-0.1337738037109375,-0.010833740234375,0.13905424554977383
1556829181037,-0.035308837890625,-0.13482666015625,-0.01190185546875,0.13988065086234902
1556829181037,-0.033172607421875,-0.13482666015625,-0.012420654296875,0.13940201872719507
1556829181037,-0.0310516357421875,-0.1342926025390625,-0.01348876953125,0.13849423844495226
1556829181037,-0.0299835205078125,-0.13323974609375,-0.01348876953125,0.13723625011139207
1556829181077,-0.02838134765625,-0.1316375732421875,-0.01348876953125,0.13533624232756125
1556829181077,-0.0278472900390625,-0.1284332275390625,-0.0129547119140625,0.1320544965512217
1556829181078,-0.02679443359375,-0.126312255859375,-0.01348876953125,0.12982555432333526
1556829181078,-0.02679443359375,-0.1236419677734375,-0.01348876953125,0.12722902487233334
