time,x,y,z,norm
1559132214843,-0.1037139892578125,-0.0417633056640625,-0.0501251220703125,0.12252874409836775
1559132214843,-0.09039306640625,-0.074249267578125,-0.0692901611328125,0.13595950360318268
1559132214843,-0.0754852294921875,-0.0987548828125,-0.08953857421875,0.15319171982821206
1559132214843,-0.060577392578125,-0.1163330078125,-0.1103057861328125,0.1713778155206946
1559132214843,-0.0493927001953125,-0.126983642578125,-0.1316070556640625,0.18943310538434582
1559132214843,-0.0424652099609375,-0.1323089599609375,-0.1491851806640625,0.20387538613756304
1559132214843,-0.0424652099609375,-0.1339111328125,-0.1619720458984375,0.21440715753136383
1559132214843,-0.0493927001953125,-0.13177490234375,-0.1678314208984375,0.21902431271682457
1559132214843,-0.060577392578125,-0.1264495849609375,-0.16729736328125,0.21828313216832895
1559132214844,-0.07281494140625,-0.1184539794921875,-0.1651763916015625,0.21590878002537073
1559132214844,-0.08294677734375,-0.10675048828125,-0.1619720458984375,0.2109757765065091
1559132214876,-0.0893402099609375,-0.0902252197265625,-0.156646728515625,0.20164439229797293
1559132214876,-0.0909271240234375,-0.0721282958984375,-0.1491851806640625,0.18901442030214285
1559132214876,-0.087738037109375,-0.0524139404296875,-0.14013671875,0.173445911595487
1559132214876,-0.079742431640625,-0.033233642578125,-0.129486083984375,0.15565980967667578
1559132214876,-0.068023681640625,-0.0167236328125,-0.1172332763671875,0.13656698812735746
1559132214876,-0.052581787109375,-0.0028839111328125,-0.10498046875,0.1174481166217974
1559132214877,-0.0355377197265625,0.0077667236328125,-0.0948638916015625,0.10159925909742254
1559132214877,-0.0179595947265625,0.017364501953125,-0.0858001708984375,0.08936298057374505
1559132214879,0.000152587890625,0.0285491943359375,-0.07781982421875,0.08289152442640103
1559132214889,0.017730712890625,0.0402679443359375,-0.0703582763671875,0.08298296556531028
1559132214889,0.0347747802734375,0.050384521484375,-0.06396484375,0.08854031050452228
1559132214893,0.0512847900390625,0.0557098388671875,-0.0570526123046875,0.09480884139545055
1559132214893,0.0688629150390625,0.0567779541015625,-0.0511932373046875,0.10289113025606399
