time,x,y,z,norm
1558342544222,0.7733507752418518,4.436591148376465,7.529994487762451,8.773951756486497
1558342544222,0.7637736797332764,4.438985347747803,7.498868465423584,8.747626501691602
1558342544222,0.7565908432006836,4.424619674682617,7.4270405769348145,8.678169202143955
1558342544222,0.73504239320755,4.412648677825928,7.331269264221191,8.588321413305717
1558342544223,0.7230709791183472,4.410254001617432,7.278595447540283,8.541142996612331
1558342544223,0.7110996246337891,4.39109992980957,7.180429935455322,8.44665586653741
1558342544223,0.7039167881011963,4.388705730438232,7.091842174530029,8.369615418966088
1558342544223,0.6919454336166382,4.3863115310668945,7.034379482269287,8.318714566039903
1558342544223,0.6560313105583191,4.369551658630371,6.948185443878174,8.23411438713313
1558342544223,0.6392713785171509,4.379128456115723,6.8619914054870605,8.165314444620732
1558342544226,0.6296942830085754,4.371945858001709,6.818894863128662,8.124515532002782
1558342544226,0.6153286099433899,4.374340057373047,6.747066497802734,8.064514031330427
1558342544226,0.5865973234176636,4.39109992980957,6.706363677978516,8.037485228274072
1558342544228,0.56504887342453,4.40067720413208,6.670449733734131,8.011250822100118
1558342544230,0.5315290093421936,4.412648677825928,6.615381240844727,7.969771665701064
1558342544267,0.4980091452598572,4.429408550262451,6.57228422164917,7.941195949228252
1558342544267,0.483643501996994,4.455745220184326,6.550735950469971,7.937236168654621
1558342544267,0.4429408311843872,4.496448040008545,6.514821529388428,7.9282495619279025
1558342544268,0.40942099690437317,4.52039098739624,6.498061656951904,7.926308442723375
1558342544268,0.37590113282203674,4.556304931640625,6.450176239013672,7.906072969944442
1558342544268,0.35195839405059814,4.565882205963135,6.435810565948486,7.898785518714104
1558342544268,0.3423812985420227,4.577853202819824,6.433416366577148,7.903341764462787
1558342544268,0.3208328187465668,4.618556022644043,6.411868095397949,7.908605812952657
1558342544268,0.30407288670539856,4.630527496337891,6.39271354675293,7.8994323660380195
1558342544268,0.29928433895111084,4.644893169403076,6.383136749267578,7.899939140940202
1558342544268,0.29928433895111084,4.6616530418396,6.373559474945068,7.902078244278264
1558342544268,0.2897072434425354,4.673624515533447,6.375953674316406,7.910719414574581
1558342544268,0.28013014793395996,4.680807113647461,6.378347873687744,7.916549105053991
1558342544268,0.2609759569168091,4.702355861663818,6.395108222961426,7.942145068128733
1558342544268,0.22027328610420227,4.716721534729004,6.407079219818115,7.959060653479943
1558342544268,0.19393625855445862,4.723904132843018,6.409473896026611,7.964561328316833
1558342544268,0.1484450399875641,4.755029678344727,6.423839092254639,7.993625701458316
1558342544286,0.112530916929245,4.793338298797607,6.459753513336182,8.044698298074579
1558342544286,0.1005595400929451,4.800520896911621,6.488484859466553,8.071898715563492
1558342544286,0.05985686928033829,4.812492370605469,6.529187202453613,8.111347063627589
1558342544286,0.023942748084664345,4.834040641784668,6.577073097229004,8.162500395583775
1558342544287,0.009577099233865738,4.84122371673584,6.601015567779541,8.186021336545807
1558342544287,-0.019154198467731476,4.862771987915039,6.636929988861084,8.22774318794733
1558342544287,-0.05027977004647255,4.860377788543701,6.653689861297607,8.239987201020368
1558342544287,-0.06464541703462601,4.867560863494873,6.715940952301025,8.294648314700542
1558342544287,-0.09098244458436966,4.872349262237549,6.778192043304443,8.348170608843892
1558342544287,-0.10534809529781342,4.874743461608887,6.8069233894348145,8.373077574423649
1558342544287,-0.112530916929245,4.874743461608887,6.873962879180908,8.427760834772224
1558342544288,-0.11492519080638885,4.872349262237549,6.945791244506836,8.485105252439507
1558342544291,-0.11492519080638885,4.874743461608887,6.988888263702393,8.521789177074115
1558342544292,-0.10774236917495728,4.881926536560059,7.055927753448486,8.580846787372987
1558342544294,-0.14365649223327637,4.896292209625244,7.125361919403076,8.64668127504866
1558342544296,-0.1484450399875641,4.905869007110596,7.149304389953613,8.671916737667354
1558342544298,-0.14365649223327637,4.9106574058532715,7.187613010406494,8.706145767949618
1558342544320,-0.1364736706018448,4.941783428192139,7.240286827087402,8.767074874347621
1558342544320,-0.1364736706018448,4.953754425048828,7.271412372589111,8.799531002201219
1558342544320,-0.1364736706018448,4.9609375,7.3288750648498535,8.85109799165345
1558342544320,-0.1245022863149643,4.984879970550537,7.393520832061768,8.917885367856268
1558342544320,-0.12929083406925201,5.01121711730957,7.4533772468566895,8.98230735950133
1558342544320,-0.13168510794639587,5.023188591003418,7.467742919921875,9.000941556664229
1558342544320,-0.11971373856067657,5.035160064697266,7.4868974685668945,9.023347602811038
1558342544320,-0.1005595400929451,5.054314136505127,7.522811412811279,9.063602769555985
1558342544320,-0.09337671846151352,5.07107400894165,7.565908432006836,9.108648704238535
