time,x,y,z,norm
1559743440124,0.0355224609375,-0.7548675537109375,-0.2888031005859375,0.809008096241714
1559743440132,0.0642852783203125,-0.759124755859375,-0.279205322265625,0.8113930021566166
1559743440137,0.0962371826171875,-0.74420166015625,-0.2632293701171875,0.7952278966369979
1559743440160,0.1239471435546875,-0.72503662109375,-0.2504425048828125,0.7770215213070909
1559743440160,0.1452484130859375,-0.70159912109375,-0.2419281005859375,0.7562193028987194
1559743440161,0.161224365234375,-0.677093505859375,-0.2259521484375,0.7317808995906416
1559743440161,0.161224365234375,-0.6568603515625,-0.215301513671875,0.7097982524558925
1559743440161,0.1420440673828125,-0.6483306884765625,-0.21209716796875,0.6967742872405027
1559743440163,0.1100921630859375,-0.646209716796875,-0.21209716796875,0.6889793110943189
1559743440169,0.06109619140625,-0.6600494384765625,-0.2206268310546875,0.6986230775023169
1559743440173,-0.0038909912109375,-0.6930694580078125,-0.2397918701171875,0.7333897697746709
1559743440178,-0.0805816650390625,-0.7399444580078125,-0.2664337158203125,0.7905682327305861
1559743440185,-0.170074462890625,-0.7996063232421875,-0.302642822265625,0.8717157065037471
1559743440201,-0.2680816650390625,-0.8709716796875,-0.349517822265625,0.9760236441957163
1559743440201,-0.374603271484375,-0.95086669921875,-0.40704345703125,1.1000724824310024
1559743440201,-0.487518310546875,-1.0478057861328125,-0.474151611328125,1.2491560427332278
1559743440203,-0.5993804931640625,-1.1511383056640625,-0.5508575439453125,1.4099008504409754
1559743440213,-0.705902099609375,-1.2512664794921875,-0.622222900390625,1.5656075225624775
1559743440213,-0.8017730712890625,-1.338623046875,-0.6872100830078125,1.7049954303917676
1559743440218,-0.8795318603515625,-1.407867431640625,-0.7479248046875,1.820730213929204
1559743440223,-0.9359893798828125,-1.454742431640625,-0.7990570068359375,1.9054773055176222
1559743440228,-0.9658203125,-1.473907470703125,-0.83740234375,1.9510137860994408
1559743440240,-0.9743499755859375,-1.443023681640625,-0.8672332763671875,1.945191192746499
1559743440251,-0.9615631103515625,-1.37591552734375,-0.88641357421875,1.8982824284425803
1559743440251,-0.9285430908203125,-1.2843017578125,-0.897064208984375,1.8210841473339938
1559743440251,-0.8816680908203125,-1.168182373046875,-0.894927978515625,1.715483828486362
1559743440252,-0.8230743408203125,-1.0350189208984375,-0.8810882568359375,1.5890349440678606
1559743440274,-0.763427734375,-0.89227294921875,-0.8555145263671875,1.4528861023307178
1559743440274,-0.7090911865234375,-0.747406005859375,-0.81610107421875,1.3143237849711455
1559743440274,-0.661163330078125,-0.6067962646484375,-0.7639007568359375,1.1785088129181769
1559743440274,-0.6313323974609375,-0.4800262451171875,-0.7010498046875,1.0585256826064557
1559743440277,-0.6185455322265625,-0.3841552734375,-0.6307525634765625,0.963339320218757
1559743440282,-0.6185455322265625,-0.3202362060546875,-0.552978515625,0.8893452883152696
1559743440287,-0.626007080078125,-0.2850799560546875,-0.4794769287109375,0.8384828983456705
1559743440295,-0.6398468017578125,-0.2669677734375,-0.408111572265625,0.8045065426651284
1559743440298,-0.6441192626953125,-0.26483154296875,-0.3388671875,0.7745039325210182
1559743440302,-0.634521484375,-0.265899658203125,-0.2738800048828125,0.7404933486808652
1559743440334,-0.5961761474609375,-0.2477874755859375,-0.213165283203125,0.6799000439930016
1559743440334,-0.53546142578125,-0.2062530517578125,-0.15350341796875,0.5939886860767541
1559743440334,-0.4491729736328125,-0.1455230712890625,-0.095977783203125,0.4818143412022217
1559743440334,-0.341583251953125,-0.0645751953125,-0.0363311767578125,0.3495268634441808
1559743440335,-0.2201385498046875,0.0206451416015625,0.0222625732421875,0.22222246769672774
1559743440335,-0.089111328125,0.0930938720703125,0.0787200927734375,0.15101043282999932
1559743440337,0.04510498046875,0.15594482421875,0.13836669921875,0.21330398710852824
1559743440341,0.1793365478515625,0.20281982421875,0.20867919921875,0.34182522826441464
1559743440348,0.3050384521484375,0.2305145263671875,0.2843170166015625,0.47646780592671373
1559743440353,0.4190216064453125,0.2432861328125,0.3652801513671875,0.6067922528095651
1559743440356,0.5212860107421875,0.2390289306640625,0.4526214599609375,0.7305751985299527
1559743440375,0.608642578125,0.2273101806640625,0.5357208251953125,0.842088183439313
1559743440375,0.6832122802734375,0.20068359375,0.611358642578125,0.938516017216442
1559743440375,0.74072265625,0.16552734375,0.6741943359375,1.0151883360348428
1559743440376,0.7812042236328125,0.131439208984375,0.72320556640625,1.0726521318494493
1559743440381,0.812103271484375,0.1133270263671875,0.7519683837890625,1.1125696331822061
1559743440386,0.83233642578125,0.10693359375,0.7604827880859375,1.1324984724623506
1559743440391,0.8387298583984375,0.1133270263671875,0.7530364990234375,1.1328613150495377
