time,x,y,z,norm
1559743440123,-2.0656280517578125,3.691314697265625,8.357757568359375,9.367215969215527
1559743440132,-2.1518096923828125,3.7008819580078125,8.635498046875,9.638393991579836
1559743440137,-2.1781463623046875,3.755950927734375,8.819839477539062,9.8306183608523
1559743440160,-2.1829376220703125,3.7798919677734375,8.913223266601562,9.924633441602545
1559743440160,-2.154205322265625,3.7846832275390625,8.9012451171875,9.909419374491492
1559743440160,-2.068023681640625,3.8684844970703125,8.80548095703125,9.837600781518823
1559743440161,-1.9914093017578125,3.9642486572265625,8.676193237304688,9.744604020405433
1559743440161,-1.9076080322265625,4.07916259765625,8.487045288085938,9.607729889248276
1559743440163,-1.7376251220703125,4.194091796875,8.278762817382812,9.44180389819362
1559743440169,-1.541290283203125,4.3114013671875,8.180587768554688,9.374741261768731
1559743440173,-1.2731475830078125,4.3880157470703125,8.120742797851562,9.317835078681833
1559743440178,-1.0624542236328125,4.5149078369140625,8.168624877929688,9.393595379271721
1559743440184,-0.811065673828125,4.64898681640625,8.226089477539062,9.483641391304307
1559743440201,-0.5812225341796875,4.7734832763671875,8.343399047851562,9.62996728424795
1559743440201,-0.38250732421875,4.87164306640625,8.635498046875,9.922249973525512
1559743440201,-0.2795562744140625,4.96502685546875,9.030532836914062,10.309227260307793
1559743440202,-0.229278564453125,5.0272674560546875,9.5333251953125,10.780087013303945
1559743440213,-0.193359375,5.0536041259765625,10.1270751953125,11.319626960350833
1559743440213,-0.229278564453125,4.9841766357421875,10.847732543945312,11.940179510433092
1559743440217,-0.315460205078125,4.8884124755859375,11.628250122070312,12.617935353055206
1559743440223,-0.3920745849609375,4.749542236328125,12.403961181640625,13.287969255325832
1559743440227,-0.4543304443359375,4.5508270263671875,13.146163940429688,13.918982330803438
1559743440234,-0.5022125244140625,4.3449249267578125,13.766265869140625,14.444399122798629
1559743440251,-0.5500946044921875,4.0600128173828125,14.328903198242188,14.903146480384581
1559743440251,-0.600372314453125,3.772705078125,14.841262817382812,15.325039397570944
1559743440251,-0.7392425537109375,3.48779296875,15.14532470703125,15.559307176975787
1559743440252,-0.844573974609375,3.26513671875,15.253067016601562,15.621474847262517
1559743440274,-1.0097808837890625,3.0975494384765625,15.257858276367188,15.601817494727303
1559743440274,-1.244415283203125,2.9874114990234375,15.123779296875,15.466153273589132
1559743440274,-1.4910125732421875,2.95867919921875,14.917877197265625,15.281359925417426
1559743440274,-1.634674072265625,2.98980712890625,14.652114868164062,15.043123881045137
1559743440277,-1.8190155029296875,3.028106689453125,14.3935546875,14.820683657128052
1559743440282,-1.9818267822265625,3.0664215087890625,14.149337768554688,14.612814155834695
1559743440287,-1.993804931640625,3.1047210693359375,13.98175048828125,14.460425226817016
1559743440295,-1.9914093017578125,3.0879669189453125,13.97216796875,14.447239474951319
1559743440298,-1.9818267822265625,3.03289794921875,14.125396728515625,14.58262459583616
1559743440302,-1.8764801025390625,2.953887939453125,14.34326171875,14.764003124716238
1559743440334,-1.76873779296875,2.85333251953125,14.673675537109375,15.052796870204972
1559743440334,-1.6753692626953125,2.7503814697265625,14.929855346679688,15.273245924432027
1559743440334,-1.5532684326171875,2.6594085693359375,15.135757446289062,15.445913706716002
1559743440334,-1.498199462890625,2.5588531494140625,15.18841552734375,15.475150962175741
1559743440334,-1.510162353515625,2.434356689453125,15.116592407226562,15.385644244934328
1559743440335,-1.5388946533203125,2.266754150390625,14.874786376953125,15.125000525365982
1559743440337,-1.5388946533203125,2.1685943603515625,14.5228271484375,14.764264513925498
1559743440341,-1.50299072265625,2.0584564208984375,14.127792358398438,14.355860854408908
1559743440348,-1.4311676025390625,1.9794464111328125,13.6441650390625,13.861085398130962
1559743440353,-1.2851104736328125,1.95550537109375,13.079132080078125,13.286805716723112
1559743440356,-1.0289306640625,1.9459381103515625,12.523681640625,12.71565866467382
1559743440375,-0.674591064453125,1.9938201904296875,12.00653076171875,12.189633833225004
1559743440375,-0.250823974609375,2.1255035400390625,11.501358032226562,11.698799705543296
1559743440375,0.149017333984375,2.2954864501953125,11.063217163085938,11.299833547732344
1559743440376,0.50335693359375,2.542083740234375,10.663375854492188,10.973747881153816
1559743440381,0.8816375732421875,2.6809539794921875,10.306640625,10.686048849954213
1559743440386,1.255126953125,2.8605194091796875,9.9786376953125,10.45615250525097
1559743440391,1.54962158203125,3.047271728515625,9.653030395507812,10.240516971886983
1559743440396,1.8488922119140625,3.2100677490234375,9.317840576171875,10.02721747881993
1559743440404,2.0428314208984375,3.38006591796875,8.939559936523438,9.77311299856493
1559743440410,2.2439422607421875,3.4901885986328125,8.623519897460938,9.569837446136477
1559743440438,2.40435791015625,3.5189208984375,8.273971557617188,9.307112687931166
1559743440438,2.4354705810546875,3.5356903076171875,7.9986419677734375,9.078044736130545
