time,x,y,z,norm
1560155192221,0.2304229736328125,-0.0450897216796875,-0.369720458984375,0.43797379781278745
1560155192221,0.24267578125,-0.0504150390625,-0.363861083984375,0.44025912756836244
1560155192221,0.251739501953125,-0.05413818359375,-0.359588623046875,0.4422755900919534
1560155192221,0.257598876953125,-0.05413818359375,-0.358001708984375,0.4443572301269272
1560155192258,0.2607879638671875,-0.049346923828125,-0.3601226806640625,0.4473631926276039
1560155192258,0.2618560791015625,-0.039764404296875,-0.3649139404296875,0.4509013172873313
1560155192258,0.26025390625,-0.0253753662109375,-0.371307373046875,0.4541422356571718
1560155192258,0.2570648193359375,-0.0088653564453125,-0.3777008056640625,0.4569669730783643
1560155192258,0.2527923583984375,0.0087127685546875,-0.385162353515625,0.46079271626863516
1560155192258,0.2464141845703125,0.02734375,-0.39208984375,0.4638987783918103
1560155192258,0.2373504638671875,0.04705810546875,-0.3995361328125,0.4670961671979815
1560155192258,0.2240447998046875,0.06463623046875,-0.4069976806640625,0.46906398995729576
1560155192258,0.2064666748046875,0.0795440673828125,-0.4139251708984375,0.46935039529546224
1560155192259,0.1867523193359375,0.0912628173828125,-0.4197845458984375,0.4684275777419151
1560155192304,0.163848876953125,0.0981903076171875,-0.4245758056640625,0.46556675755904864
1560155192304,0.13934326171875,0.102447509765625,-0.427764892578125,0.46140528840269346
1560155192304,0.11431884765625,0.104583740234375,-0.42724609375,0.4544730820142134
1560155192304,0.089813232421875,0.1040496826171875,-0.4245758056640625,0.4462705098100153
1560155192304,0.0653076171875,0.100860595703125,-0.41925048828125,0.4361294722354416
1560155192304,0.0434722900390625,0.091796875,-0.4107208251953125,0.4230934914532773
1560155192304,0.023773193359375,0.0747528076171875,-0.3990020751953125,0.40663964757426235
1560155192304,0.00726318359375,0.0513153076171875,-0.38409423828125,0.38757502307632874
1560155192304,-0.006591796875,0.0230865478515625,-0.3670501708984375,0.36783456666593467
1560155192304,-0.0156402587890625,-0.0072784423828125,-0.34735107421875,0.3477791859491139
1560155192304,-0.0188446044921875,-0.037628173828125,-0.32550048828125,0.3282096379685379
1560155192356,-0.0151214599609375,-0.066925048828125,-0.3025970458984375,0.31027825076607973
1560155192356,-0.0060577392578125,-0.093017578125,-0.27703857421875,0.29230008150924963
1560155192356,0.010986328125,-0.116455078125,-0.2504119873046875,0.27638496343443325
1560155192356,0.0338897705078125,-0.13616943359375,-0.22216796875,0.26277221605187995
1560155192356,0.063720703125,-0.1542816162109375,-0.1918182373046875,0.2542781572807244
1560155192366,0.099395751953125,-0.170257568359375,-0.1603851318359375,0.2541467009504657
1560155192376,0.1382904052734375,-0.1862335205078125,-0.130035400390625,0.26592548901181995
1560155192376,0.179290771484375,-0.2027435302734375,-0.101806640625,0.28916208583171227
1560155192376,0.222442626953125,-0.222991943359375,-0.07623291015625,0.32406416907749724
1560155192376,0.2655792236328125,-0.2485504150390625,-0.0543975830078125,0.3677889746561056
1560155192377,0.3087310791015625,-0.27252197265625,-0.037353515625,0.4134953323959247
1560155192377,0.349212646484375,-0.291168212890625,-0.0251007080078125,0.45536627697386073
1560155192377,0.385955810546875,-0.300750732421875,-0.01763916015625,0.4896162075730412
1560155192426,0.4157867431640625,-0.3023529052734375,-0.0165863037109375,0.5143646572122329
1560155192426,0.4370880126953125,-0.2996826171875,-0.02349853515625,0.5304788243094882
1560155192426,0.4477386474609375,-0.2964935302734375,-0.0389556884765625,0.538419776372338
1560155192426,0.4461517333984375,-0.2975616455078125,-0.061859130859375,0.539834098739997
1560155192426,0.42962646484375,-0.3050079345703125,-0.092742919921875,0.5349859705082193
1560155192426,0.397674560546875,-0.3215179443359375,-0.1310882568359375,0.5279232668830214
1560155192426,0.3497314453125,-0.3460235595703125,-0.1742401123046875,0.5219233701933933
1560155192426,0.2890167236328125,-0.3758544921875,-0.2189788818359375,0.5222537855555348
1560155192426,0.2181854248046875,-0.4083404541015625,-0.26318359375,0.5325527298514554
1560155192426,0.1414794921875,-0.4387054443359375,-0.3036651611328125,0.5519886264094961
1560155192426,0.06158447265625,-0.46160888671875,-0.340423583984375,0.5768566789964722
1560155192427,-0.0156402587890625,-0.4775848388671875,-0.37451171875,0.6071168944213836
1560155192427,-0.088623046875,-0.487701416015625,-0.4053955078125,0.6403532098581289
1560155192427,-0.1546630859375,-0.493560791015625,-0.4341583251953125,0.6752898458558952
1560155192427,-0.210052490234375,-0.4962310791015625,-0.4586639404296875,0.7076298063044344
1560155192427,-0.2542724609375,-0.49462890625,-0.47943115234375,0.7342795578844203
1560155192427,-0.2846221923828125,-0.48504638671875,-0.4964752197265625,0.7501782677925644
1560155192427,-0.3011322021484375,-0.462677001953125,-0.5066070556640625,0.7492671887622665
1560155192469,-0.302734375,-0.4232635498046875,-0.5092620849609375,0.7281126324811752
1560155192469,-0.289947509765625,-0.365203857421875,-0.501800537109375,0.6850162004933618
1560155192469,-0.2622528076171875,-0.2879638671875,-0.4831695556640625,0.6206065931242475
1560155192469,-0.2212371826171875,-0.19476318359375,-0.45440673828125,0.5416309374946818
1560155192469,-0.17010498046875,-0.090362548828125,-0.4149932861328125,0.4575155977082087
1560155192469,-0.1131134033203125,0.0172271728515625,-0.36651611328125,0.3839602567844169
1560155192469,-0.0529327392578125,0.12322998046875,-0.31219482421875,0.3397839184550091
1560155192469,0.0056610107421875,0.2191009521484375,-0.2530670166015625,0.3347837946594646
1560155192469,0.0594482421875,0.297393798828125,-0.1907501220703125,0.358277509970199
1560155192469,0.1047210693359375,0.3565216064453125,-0.1273651123046875,0.39280533354015723
1560155192500,0.1409454345703125,0.39007568359375,-0.0623931884765625,0.4194252787155508
1560155192500,0.165985107421875,0.397003173828125,0.0020599365234375,0.4303101430990634
1560155192500,0.181427001953125,0.3778228759765625,0.06597900390625,0.4242865913570226
1560155192500,0.18621826171875,0.338409423828125,0.127227783203125,0.40667565448649345
1560155192500,0.18035888671875,0.28302001953125,0.185821533203125,0.38361347952836083
1560155192500,0.16705322265625,0.2143096923828125,0.2412109375,0.36334300573794354
1560155192500,0.1473388671875,0.13653564453125,0.29180908203125,0.3542643989558934
1560155192500,0.1233673095703125,0.0523834228515625,0.3381500244140625,0.3637429794119661
